credit_score,monthly_income,age,existing_emis,employment_type,loan_amount,property_owned,annual_income,dti_ratio,income_to_loan_ratio,approved
613,179527,41,30045,4,9200000,0,2154324,0.1674,0.2342,0
610,35426,21,1806,2,2200000,0,425112,0.051,0.1932,0
850,42750,29,4439,0,3100000,0,513000,0.1038,0.1655,1
742,108037,21,9902,1,3300000,0,1296444,0.0917,0.3929,1
724,43956,30,18671,0,3300000,1,527472,0.4248,0.1598,0
615,50449,25,21940,0,3800000,0,605388,0.4349,0.1593,0
749,41397,38,63,2,2000000,1,496764,0.0015,0.2484,1
690,41568,36,3190,1,2400000,1,498816,0.0767,0.2078,1
717,61224,47,24486,0,2300000,0,734688,0.3999,0.3194,1
621,68306,34,1178,0,3900000,1,819672,0.0172,0.2102,1
712,33324,38,14147,0,1600000,0,399888,0.4245,0.2499,0
666,30956,29,5294,1,900000,0,371472,0.171,0.4127,1
638,34013,23,8245,0,1000000,0,408156,0.2424,0.4082,0
758,21146,43,7268,3,1200000,1,253752,0.3437,0.2115,0
576,18877,47,2071,2,1500000,1,226524,0.1097,0.151,0
745,58588,42,2654,0,1200000,1,703056,0.0453,0.5859,1
754,86090,36,31377,1,3100000,1,1033080,0.3645,0.3333,1
629,82671,25,36630,0,5600000,1,992052,0.4431,0.1772,0
634,11740,46,3480,0,100000,0,140880,0.2964,1.4088,0
682,42317,40,15714,0,3500000,1,507804,0.3713,0.1451,0
722,25304,55,10718,4,1400000,0,303648,0.4236,0.2169,0
687,53436,23,5496,0,4100000,0,641232,0.1029,0.1564,0
734,38150,43,6015,1,2700000,0,457800,0.1577,0.1696,1
841,69922,40,6891,0,4600000,0,839064,0.0986,0.1824,1
659,48460,31,1347,0,400000,0,581520,0.0278,1.4538,1
562,15715,48,5178,1,500000,1,188580,0.3295,0.3772,0
766,27439,39,1798,2,500000,0,329268,0.0655,0.6585,1
834,49191,25,2052,0,3600000,0,590292,0.0417,0.164,1
731,51744,33,8327,0,3000000,0,620928,0.1609,0.207,1
612,21090,25,574,0,300000,0,253080,0.0272,0.8436,0
690,19499,30,1575,0,600000,0,233988,0.0808,0.39,0
610,50703,42,1595,1,500000,1,608436,0.0315,1.2169,1
751,21116,44,8336,0,1300000,1,253392,0.3948,0.1949,1
591,18012,37,6320,1,600000,1,216144,0.3509,0.3602,0
675,37530,27,14515,1,900000,0,450360,0.3868,0.5004,0
619,36568,38,14288,0,1600000,1,438816,0.3907,0.2743,0
710,28939,42,12299,0,200000,1,347268,0.425,1.7363,1
670,32136,21,2699,0,800000,0,385632,0.084,0.482,1
714,49429,36,20018,0,900000,1,593148,0.405,0.6591,1
701,31821,33,7518,1,2500000,1,381852,0.2363,0.1527,0
621,51144,44,3825,0,1800000,0,613728,0.0748,0.341,0
750,39015,38,11513,1,2000000,0,468180,0.2951,0.2341,0
696,54208,39,7976,0,2400000,0,650496,0.1471,0.271,1
620,83027,30,1736,0,4700000,1,996324,0.0209,0.212,0
850,81108,35,2870,0,2200000,0,973296,0.0354,0.4424,1
738,106183,44,20246,1,1600000,0,1274196,0.1907,0.7964,1
687,81055,34,30145,0,1000000,0,972660,0.3719,0.9727,1
813,56564,36,7916,1,1100000,0,678768,0.1399,0.6171,1
847,37795,21,13030,0,1600000,0,453540,0.3448,0.2835,1
688,38845,34,974,0,900000,0,466140,0.0251,0.5179,1
727,28950,21,5129,0,1100000,0,347400,0.1772,0.3158,1
620,49154,29,2818,0,400000,0,589848,0.0573,1.4746,1
688,74490,35,28946,1,4000000,1,893880,0.3886,0.2235,0
684,31716,42,13814,0,2300000,0,380592,0.4356,0.1655,0
714,47938,25,7024,0,400000,0,575256,0.1465,1.4381,1
726,32649,38,14528,1,700000,1,391788,0.445,0.5597,0
744,55581,49,18816,0,1700000,0,666972,0.3385,0.3923,1
719,35255,28,19,0,1000000,0,423060,0.0005,0.4231,1
603,31454,21,6868,2,200000,0,377448,0.2184,1.8872,0
624,32598,37,12235,0,400000,0,391176,0.3753,0.9779,0
656,66303,23,15928,2,5100000,1,795636,0.2402,0.156,0
677,46256,26,11447,0,2800000,0,555072,0.2475,0.1982,0
784,37909,44,7637,0,3000000,1,454908,0.2015,0.1516,1
606,57345,53,10194,3,2300000,0,688140,0.1778,0.2992,0
671,38226,24,471,1,2800000,0,458712,0.0123,0.1638,0
776,96366,27,26961,0,6700000,1,1156392,0.2798,0.1726,1
676,27328,30,9428,0,2000000,1,327936,0.345,0.164,0
736,43818,29,15580,0,300000,0,525816,0.3556,1.7527,1
688,21102,54,5931,0,1200000,0,253224,0.2811,0.211,0
720,39810,29,6113,1,1900000,0,477720,0.1536,0.2514,1
681,17893,31,182,0,800000,0,214716,0.0102,0.2684,0
753,76710,51,30921,0,3400000,0,920520,0.4031,0.2707,1
576,77644,40,14990,0,5200000,0,931728,0.1931,0.1792,0
670,78472,44,21228,0,6300000,1,941664,0.2705,0.1495,1
723,49877,25,4366,0,3500000,0,598524,0.0875,0.171,1
742,28913,29,1846,0,2100000,1,346956,0.0638,0.1652,1
819,30327,24,1184,1,1300000,0,363924,0.039,0.2799,1
668,122774,43,44130,0,7300000,1,1473288,0.3594,0.2018,0
818,116007,47,33747,0,4400000,0,1392084,0.2909,0.3164,1
647,52761,29,14747,3,1700000,1,633132,0.2795,0.3724,0
806,35976,31,14884,1,2700000,1,431712,0.4137,0.1599,1
765,111432,31,7958,0,8500000,1,1337184,0.0714,0.1573,1
626,32315,21,2476,3,1900000,0,387780,0.0766,0.2041,0
724,56235,28,4794,2,4000000,0,674820,0.0852,0.1687,1
695,110323,42,21018,0,3700000,1,1323876,0.1905,0.3578,1
750,29679,26,11675,1,1100000,0,356148,0.3934,0.3238,0
682,80622,35,31979,0,5600000,1,967464,0.3967,0.1728,0
675,66992,21,17804,0,2400000,0,803904,0.2658,0.335,0
809,47872,33,14177,0,400000,1,574464,0.2961,1.4362,1
692,27009,29,10911,0,900000,1,324108,0.404,0.3601,0
766,31740,22,8915,0,1100000,1,380880,0.2809,0.3463,1
681,58318,42,6030,2,1000000,0,699816,0.1034,0.6998,1
833,20868,43,6619,0,600000,0,250416,0.3172,0.4174,0
645,53021,25,18369,2,4100000,1,636252,0.3464,0.1552,0
650,67821,32,19390,2,4900000,1,813852,0.2859,0.1661,1
821,88533,35,10898,1,3600000,0,1062396,0.1231,0.2951,1
664,21183,21,3812,0,1300000,0,254196,0.18,0.1955,0
828,107985,21,22867,1,1900000,0,1295820,0.2118,0.682,1
771,135566,47,8863,0,8700000,0,1626792,0.0654,0.187,1
687,62698,24,12759,1,2700000,0,752376,0.2035,0.2787,1
554,26295,47,1907,0,1600000,1,315540,0.0725,0.1972,0
698,40260,21,9048,2,2200000,1,483120,0.2247,0.2196,0
708,47640,41,1089,0,1100000,0,571680,0.0229,0.5197,1
793,57657,31,24610,1,4000000,0,691884,0.4268,0.173,1
827,49671,33,5506,2,2500000,0,596052,0.1108,0.2384,1
645,58029,53,12195,1,3800000,0,696348,0.2102,0.1832,0
764,46423,22,684,0,600000,0,557076,0.0147,0.9285,1
761,57472,40,4984,0,3100000,0,689664,0.0867,0.2225,1
785,37185,40,11600,0,1000000,0,446220,0.312,0.4462,1
739,40018,65,2013,0,2900000,1,480216,0.0503,0.1656,1
544,34696,24,9807,0,2700000,1,416352,0.2827,0.1542,0
687,154872,28,144,0,1600000,1,1858464,0.0009,1.1615,1
607,117988,43,24689,1,7300000,1,1415856,0.2093,0.194,0
683,68403,32,22203,0,900000,1,820836,0.3246,0.912,1
778,108573,30,45256,3,7900000,1,1302876,0.4168,0.1649,0
724,79148,44,17553,0,1200000,1,949776,0.2218,0.7915,1
791,54653,32,20671,1,1100000,0,655836,0.3782,0.5962,1
727,19863,26,7173,0,500000,0,238356,0.3611,0.4767,0
596,41885,42,5574,3,2600000,0,502620,0.1331,0.1933,0
498,40093,38,15781,0,1100000,1,481116,0.3936,0.4374,0
711,24838,31,7156,0,1300000,0,298056,0.2881,0.2293,0
682,20096,31,942,0,1000000,0,241152,0.0469,0.2412,0
621,65882,25,27841,0,2400000,0,790584,0.4226,0.3294,0
563,59557,42,4735,0,2800000,0,714684,0.0795,0.2552,0
641,24332,31,5150,1,300000,1,291984,0.2117,0.9733,0
684,31334,27,6575,0,2300000,1,376008,0.2098,0.1635,0
753,98393,22,27683,1,2100000,0,1180716,0.2814,0.5622,1
715,28951,38,8663,1,2100000,1,347412,0.2992,0.1654,0
828,54310,29,5692,2,2500000,0,651720,0.1048,0.2607,1
617,43745,21,6937,0,2300000,1,524940,0.1586,0.2282,0
770,66424,22,4321,0,1700000,1,797088,0.0651,0.4689,1
703,29329,32,1663,0,600000,1,351948,0.0567,0.5866,1
755,51743,32,19211,0,2200000,1,620916,0.3713,0.2822,1
665,54243,32,18324,0,1400000,1,650916,0.3378,0.4649,1
785,56280,31,11211,0,2100000,0,675360,0.1992,0.3216,1
723,51402,21,2218,0,2000000,1,616824,0.0432,0.3084,1
645,60280,26,12204,1,1600000,0,723360,0.2025,0.4521,0
699,182601,46,24195,0,5200000,1,2191212,0.1325,0.4214,1
680,227926,45,79788,0,18600000,1,2735112,0.3501,0.147,1
739,33405,40,1452,0,1700000,1,400860,0.0435,0.2358,1
605,12198,39,2477,0,800000,0,146376,0.2031,0.183,0
697,70073,44,18648,1,600000,0,840876,0.2661,1.4015,0
731,54816,23,24315,1,300000,0,657792,0.4436,2.1926,1
702,92653,35,3736,2,4300000,1,1111836,0.0403,0.2586,1
807,58158,23,2982,1,4000000,0,697896,0.0513,0.1745,1
761,50775,23,22575,0,2700000,0,609300,0.4446,0.2257,1
699,96504,38,17615,0,5200000,0,1158048,0.1825,0.2227,1
717,104953,44,35124,2,1700000,1,1259436,0.3347,0.7408,1
723,21334,33,7521,1,1700000,0,256008,0.3525,0.1506,0
732,30032,51,4251,1,1400000,0,360384,0.1415,0.2574,1
553,46011,37,4437,1,600000,1,552132,0.0964,0.9202,0
675,52003,27,6460,0,1900000,1,624036,0.1242,0.3284,1
581,42804,24,14723,2,400000,0,513648,0.344,1.2841,0
802,63609,45,24057,0,2400000,0,763308,0.3782,0.318,1
695,89113,36,28050,0,5400000,1,1069356,0.3148,0.198,1
684,137809,41,27362,0,4300000,1,1653708,0.1986,0.3846,1
771,69379,21,8197,0,2100000,1,832548,0.1181,0.3965,1
733,29395,37,5625,0,1300000,0,352740,0.1914,0.2713,1
609,44872,29,18466,0,2000000,1,538464,0.4115,0.2692,0
694,46853,21,18199,0,1900000,0,562236,0.3884,0.2959,0
673,66754,34,9713,0,3000000,0,801048,0.1455,0.267,0
560,61876,45,9131,0,600000,0,742512,0.1476,1.2375,1
644,167751,57,58878,1,7200000,0,2013012,0.351,0.2796,0
685,37163,37,7133,1,3000000,0,445956,0.1919,0.1487,0
690,61750,27,15914,0,4000000,0,741000,0.2577,0.1852,0
581,201355,27,38266,1,5700000,1,2416260,0.19,0.4239,0
792,34505,44,3762,0,2000000,1,414060,0.109,0.207,1
691,53481,25,4545,0,1600000,0,641772,0.085,0.4011,1
703,27807,41,1746,0,500000,1,333684,0.0628,0.6674,1
732,51495,37,264,0,3400000,0,617940,0.0051,0.1817,1
636,30695,36,3876,1,600000,0,368340,0.1263,0.6139,0
736,91865,21,7085,0,6700000,0,1102380,0.0771,0.1645,1
670,53551,31,6216,0,1900000,0,642612,0.1161,0.3382,1
628,27966,21,953,0,1800000,0,335592,0.0341,0.1864,0
745,81173,29,12476,2,2100000,0,974076,0.1537,0.4638,1
819,54600,44,12775,0,3100000,1,655200,0.234,0.2114,1
757,86828,47,36906,4,1900000,0,1041936,0.425,0.5484,1
773,24622,37,3845,3,100000,1,295464,0.1562,2.9546,1
658,61162,29,853,1,4200000,1,733944,0.0139,0.1747,1
572,77964,50,12713,2,5600000,0,935568,0.1631,0.1671,0
819,38024,29,13983,0,2800000,0,456288,0.3677,0.163,1
850,23031,23,3525,0,200000,0,276372,0.1531,1.3819,1
823,47812,41,6276,3,3100000,0,573744,0.1313,0.1851,0
673,102423,39,42356,0,7200000,1,1229076,0.4135,0.1707,1
607,96332,29,12884,0,2900000,1,1155984,0.1337,0.3986,1
614,37908,36,16551,0,1600000,1,454896,0.4366,0.2843,0
565,22700,39,8505,1,800000,1,272400,0.3747,0.3405,0
691,37846,37,11653,0,1500000,0,454152,0.3079,0.3028,0
828,37008,39,9964,0,2600000,1,444096,0.2692,0.1708,1
688,64078,29,6481,2,2400000,0,768936,0.1011,0.3204,1
724,46027,40,15128,0,1300000,0,552324,0.3287,0.4249,1
810,31195,35,4873,0,500000,0,374340,0.1562,0.7487,1
667,95087,30,20780,0,5500000,1,1141044,0.2185,0.2075,1
850,53330,32,2497,0,600000,0,639960,0.0468,1.0666,1
850,63656,34,8483,0,600000,0,763872,0.1333,1.2731,1
689,17413,21,4146,0,1000000,0,208956,0.2381,0.209,0
653,11446,28,2410,1,600000,0,137352,0.2106,0.2289,0
755,20691,35,3198,1,400000,0,248292,0.1546,0.6207,1
672,36741,21,7802,0,2900000,0,440892,0.2124,0.152,0
607,69273,28,23221,2,4600000,0,831276,0.3352,0.1807,0
802,12023,58,2485,0,700000,1,144276,0.2067,0.2061,1
797,127479,23,29035,0,8200000,0,1529748,0.2278,0.1866,1
712,54303,31,17133,2,2000000,0,651636,0.3155,0.3258,1
598,110877,26,41992,0,4600000,0,1330524,0.3787,0.2892,0
601,28808,33,6830,1,2100000,1,345696,0.2371,0.1646,0
708,66324,26,28299,0,500000,0,795888,0.4267,1.5918,1
660,51591,32,8205,0,3500000,0,619092,0.159,0.1769,1
672,80066,27,9099,1,3200000,1,960792,0.1136,0.3002,1
781,42604,45,13287,0,1700000,1,511248,0.3119,0.3007,1
758,65116,35,5149,0,2000000,1,781392,0.0791,0.3907,1
810,94970,24,38461,0,5000000,0,1139640,0.405,0.2279,1
620,33166,43,5769,0,1900000,0,397992,0.1739,0.2095,0
672,56689,25,17809,2,1000000,0,680268,0.3142,0.6803,0
760,15792,21,4051,2,700000,1,189504,0.2565,0.2707,1
735,74719,34,1828,1,3100000,1,896628,0.0245,0.2892,1
822,158387,54,50538,0,10600000,1,1900644,0.3191,0.1793,1
733,23233,21,8259,0,1100000,0,278796,0.3555,0.2535,0
847,46405,21,20516,1,1800000,0,556860,0.4421,0.3094,0
743,83140,42,15568,0,3900000,0,997680,0.1873,0.2558,1
784,49953,28,11305,0,2200000,0,599436,0.2263,0.2725,1
674,54125,41,21308,2,4200000,1,649500,0.3937,0.1546,0
701,38769,26,4696,0,1100000,1,465228,0.1211,0.4229,1
772,37915,36,3227,1,300000,1,454980,0.0851,1.5166,1
829,46536,52,2783,0,2600000,1,558432,0.0598,0.2148,1
758,50261,23,22125,1,2600000,0,603132,0.4402,0.232,1
693,24128,45,2935,0,1800000,0,289536,0.1216,0.1609,0
810,47116,41,16058,2,700000,0,565392,0.3408,0.8077,1
524,125633,21,25421,0,5800000,1,1507596,0.2023,0.2599,0
586,38120,40,4126,2,600000,1,457440,0.1082,0.7624,0
754,23333,35,9589,0,900000,0,279996,0.411,0.3111,0
701,44763,35,9342,1,3000000,1,537156,0.2087,0.1791,1
748,31927,38,8131,2,2300000,0,383124,0.2547,0.1666,0
705,21960,31,2198,0,1500000,1,263520,0.1001,0.1757,0
745,53289,35,7773,0,2500000,1,639468,0.1459,0.2558,1
634,32010,37,10770,2,1700000,0,384120,0.3365,0.226,0
745,33697,42,5201,0,1600000,0,404364,0.1543,0.2527,1
779,53747,21,12237,1,2600000,1,644964,0.2277,0.2481,1
797,19537,47,1005,0,1400000,1,234444,0.0514,0.1675,1
850,17241,23,6595,1,300000,1,206892,0.3825,0.6896,0
719,73315,42,24334,0,2900000,1,879780,0.3319,0.3034,1
721,15390,35,5268,1,800000,0,184680,0.3423,0.2308,0
578,27282,22,2187,0,1700000,0,327384,0.0802,0.1926,0
657,16648,40,3709,0,1000000,1,199776,0.2228,0.1998,0
684,36618,25,453,0,500000,1,439416,0.0124,0.8788,1
784,63375,45,8985,1,1400000,0,760500,0.1418,0.5432,1
651,52438,27,8212,0,4000000,1,629256,0.1566,0.1573,0
763,205895,21,84655,0,6900000,0,2470740,0.4112,0.3581,1
699,94103,50,42040,1,500000,1,1129236,0.4467,2.2585,1
685,28037,36,7793,0,600000,1,336444,0.278,0.5607,0
719,23903,43,5558,2,1900000,0,286836,0.2325,0.151,0
668,248702,26,49252,1,7500000,0,2984424,0.198,0.3979,1
665,92738,21,763,0,4900000,1,1112856,0.0082,0.2271,1
563,69816,51,25137,0,4300000,0,837792,0.36,0.1948,0
680,51272,34,15500,1,2800000,1,615264,0.3023,0.2197,0
661,57763,39,16877,0,2000000,0,693156,0.2922,0.3466,1
658,20145,41,7334,2,700000,1,241740,0.3641,0.3453,0
733,53864,31,22494,0,3800000,0,646368,0.4176,0.1701,1
752,51161,37,8967,0,2900000,0,613932,0.1753,0.2117,1
718,28495,50,5467,0,200000,0,341940,0.1919,1.7097,1
779,35485,34,15571,3,700000,0,425820,0.4388,0.6083,0
746,121674,44,36379,1,3400000,1,1460088,0.299,0.4294,1
676,45473,21,17421,0,1500000,0,545676,0.3831,0.3638,0
662,169855,46,16935,3,8600000,1,2038260,0.0997,0.237,1
725,17250,21,2461,0,500000,1,207000,0.1427,0.414,1
745,35836,45,6315,1,2500000,0,430032,0.1762,0.172,0
811,19372,38,2762,1,800000,0,232464,0.1426,0.2906,1
795,23726,34,9440,2,1000000,1,284712,0.3979,0.2847,1
656,29824,34,6864,0,1100000,0,357888,0.2302,0.3254,1
691,59230,32,25418,0,1700000,0,710760,0.4291,0.4181,0
753,57531,26,8318,1,3500000,0,690372,0.1446,0.1972,1
785,32611,32,546,0,700000,0,391332,0.0167,0.559,1
775,12878,57,800,0,700000,1,154536,0.0621,0.2208,1
694,118968,48,11620,1,5600000,0,1427616,0.0977,0.2549,1
599,41296,26,11892,1,500000,1,495552,0.288,0.9911,0
620,25090,37,2044,0,100000,0,301080,0.0815,3.0108,0
721,57812,35,9924,0,1100000,0,693744,0.1717,0.6307,1
727,55418,33,19835,0,3600000,0,665016,0.3579,0.1847,1
612,40392,24,2267,1,1400000,0,484704,0.0561,0.3462,0
703,53590,39,1940,1,3600000,1,643080,0.0362,0.1786,1
750,24513,43,5956,2,1100000,0,294156,0.243,0.2674,1
607,77338,26,24294,1,600000,0,928056,0.3141,1.5468,0
788,26953,54,11048,1,1900000,0,323436,0.4099,0.1702,0
669,34086,50,10153,0,2600000,1,409032,0.2979,0.1573,0
800,72350,40,30805,0,800000,0,868200,0.4258,1.0852,1
657,100949,22,11108,1,2200000,1,1211388,0.11,0.5506,1
617,126939,39,19525,0,7800000,1,1523268,0.1538,0.1953,0
663,92362,37,34884,4,7700000,1,1108344,0.3777,0.1439,0
692,40358,40,14729,2,3000000,1,484296,0.365,0.1614,0
668,19445,50,5817,0,200000,0,233340,0.2992,1.1667,0
682,113895,33,25935,0,6000000,0,1366740,0.2277,0.2278,0
726,111571,55,889,0,6400000,1,1338852,0.008,0.2092,1
686,32755,39,4133,1,1800000,0,393060,0.1262,0.2184,0
694,85196,32,6070,1,4200000,1,1022352,0.0712,0.2434,1
563,40162,58,924,0,1100000,1,481944,0.023,0.4381,0
731,120664,43,42140,2,7000000,1,1447968,0.3492,0.2069,1
692,35993,30,2126,1,2200000,0,431916,0.0591,0.1963,0
828,160683,35,25843,0,8100000,0,1928196,0.1608,0.238,1
624,78564,41,34556,0,3500000,0,942768,0.4398,0.2694,0
555,144138,33,26538,0,3300000,0,1729656,0.1841,0.5241,0
749,37112,36,2363,0,1700000,0,445344,0.0637,0.262,1
727,62505,26,19401,0,1000000,0,750060,0.3104,0.7501,1
619,27403,21,9987,0,300000,0,328836,0.3644,1.0961,0
577,81340,36,10217,2,5400000,0,976080,0.1256,0.1808,0
822,84071,36,30619,0,4900000,1,1008852,0.3642,0.2059,1
813,206532,40,25235,0,11600000,1,2478384,0.1222,0.2137,1
501,65461,29,20417,0,5100000,0,785532,0.3119,0.154,0
663,75694,21,4251,1,2700000,0,908328,0.0562,0.3364,0
833,36956,25,7114,1,1300000,0,443472,0.1925,0.3411,1
661,67834,45,15888,2,2500000,0,814008,0.2342,0.3256,0
660,39029,28,12738,1,1600000,1,468348,0.3264,0.2927,0
677,52549,30,15371,0,2400000,1,630588,0.2925,0.2627,1
610,54432,31,20902,0,3600000,0,653184,0.384,0.1814,0
563,39680,28,3290,1,900000,0,476160,0.0829,0.5291,0
784,50907,28,15147,0,2000000,0,610884,0.2975,0.3054,1
552,39136,26,2249,1,1700000,0,469632,0.0575,0.2763,0
719,39032,49,8397,0,700000,1,468384,0.2151,0.6691,1
770,93526,41,22076,2,5600000,1,1122312,0.236,0.2004,1
583,54461,47,668,0,500000,1,653532,0.0123,1.3071,0
626,60369,49,1911,0,3100000,1,724428,0.0317,0.2337,1
797,20447,21,7722,0,400000,1,245364,0.3777,0.6134,1
742,63200,38,8156,1,400000,1,758400,0.1291,1.896,1
650,67390,29,10497,0,2000000,1,808680,0.1558,0.4043,1
796,38599,46,11123,0,1500000,1,463188,0.2882,0.3088,1
796,171273,27,17011,0,11900000,0,2055276,0.0993,0.1727,1
721,12412,24,1077,0,400000,0,148944,0.0868,0.3724,0
627,78481,21,14887,0,6000000,1,941772,0.1897,0.157,0
666,75183,31,1995,0,5300000,0,902196,0.0265,0.1702,1
722,67842,44,27994,2,1400000,0,814104,0.4126,0.5815,1
684,54487,37,23050,1,900000,0,653844,0.423,0.7265,0
775,68214,22,13758,0,1700000,0,818568,0.2017,0.4815,1
577,82529,56,7770,0,2800000,1,990348,0.0941,0.3537,1
580,31712,41,6715,0,1600000,1,380544,0.2117,0.2378,0
714,58660,42,2637,0,900000,1,703920,0.045,0.7821,1
660,43914,47,7860,1,2000000,0,526968,0.179,0.2635,1
649,25431,21,843,0,1300000,1,305172,0.0331,0.2347,0
558,75380,25,23953,2,4300000,0,904560,0.3178,0.2104,0
701,34939,43,4334,0,1700000,0,419268,0.124,0.2466,1
695,19955,26,4675,0,1400000,0,239460,0.2343,0.171,0
752,35473,32,216,3,1900000,0,425676,0.0061,0.224,1
705,30353,34,7165,0,2300000,1,364236,0.2361,0.1584,0
689,90861,22,133,0,5500000,0,1090332,0.0015,0.1982,1
794,53740,31,22373,0,2100000,0,644880,0.4163,0.3071,1
595,112356,44,25338,0,2500000,0,1348272,0.2255,0.5393,0
742,32861,42,1479,0,200000,1,394332,0.045,1.9717,1
566,82826,46,12711,2,1000000,0,993912,0.1535,0.9939,0
632,269351,45,5583,3,5600000,1,3232212,0.0207,0.5772,1
602,60695,39,14500,2,1300000,1,728340,0.2389,0.5603,0
762,82206,38,4525,0,5200000,1,986472,0.055,0.1897,1
694,74318,37,15822,4,2600000,0,891816,0.2129,0.343,1
698,20884,28,2871,1,600000,0,250608,0.1375,0.4177,0
611,69667,24,23875,0,700000,0,836004,0.3427,1.1943,0
676,58916,28,12785,0,2800000,1,706992,0.217,0.2525,1
638,41946,31,16010,1,2200000,1,503352,0.3817,0.2288,0
730,28841,28,12217,1,2100000,0,346092,0.4236,0.1648,0
620,74338,39,32432,0,3300000,1,892056,0.4363,0.2703,0
806,27352,37,3202,0,100000,0,328224,0.1171,3.2822,1
565,176343,38,60909,4,1900000,1,2116116,0.3454,1.1137,0
635,52496,38,10349,0,1400000,0,629952,0.1971,0.45,0
834,23529,46,4512,0,300000,0,282348,0.1918,0.9412,1
665,36011,34,14069,2,2300000,1,432132,0.3907,0.1879,0
594,41486,45,2719,0,500000,1,497832,0.0655,0.9957,0
717,208444,40,44818,3,3800000,1,2501328,0.215,0.6582,0
661,28832,46,7692,1,1600000,0,345984,0.2668,0.2162,0
633,45719,51,1360,0,1100000,0,548628,0.0297,0.4988,0
612,35500,40,13810,0,2800000,0,426000,0.389,0.1521,0
850,66141,36,9355,0,4800000,0,793692,0.1414,0.1654,1
679,35841,35,10593,0,2200000,0,430092,0.2956,0.1955,0
545,24749,30,10336,1,800000,1,296988,0.4176,0.3712,0
819,43600,29,14121,0,400000,0,523200,0.3239,1.308,1
748,40960,44,16330,1,1300000,0,491520,0.3987,0.3781,0
638,34360,25,1075,1,1200000,0,412320,0.0313,0.3436,0
625,35479,51,7866,0,500000,0,425748,0.2217,0.8515,0
753,99789,33,25363,3,1500000,0,1197468,0.2542,0.7983,1
680,40463,63,12546,1,2300000,1,485556,0.3101,0.2111,0
545,24822,28,1305,2,500000,1,297864,0.0526,0.5957,0
842,37150,37,10979,0,2100000,1,445800,0.2955,0.2123,1
665,50645,31,3327,1,2400000,0,607740,0.0657,0.2532,1
819,21987,27,668,0,1600000,0,263844,0.0304,0.1649,1
802,130038,45,27463,3,8800000,0,1560456,0.2112,0.1773,1
619,82499,23,22288,0,1400000,1,989988,0.2702,0.7071,0
782,115624,28,49851,0,6100000,0,1387488,0.4311,0.2275,1
647,62024,40,19499,0,3500000,0,744288,0.3144,0.2127,0
550,13957,42,3714,0,1000000,0,167484,0.2661,0.1675,0
666,123155,21,11891,0,6800000,1,1477860,0.0966,0.2173,1
731,29198,40,1997,0,400000,1,350376,0.0684,0.8759,1
662,30659,36,8378,2,800000,0,367908,0.2733,0.4599,0
675,53841,25,5401,0,3000000,0,646092,0.1003,0.2154,1
791,112076,27,35637,0,8600000,0,1344912,0.318,0.1564,1
708,92223,21,4750,2,6900000,0,1106676,0.0515,0.1604,1
632,84437,52,12905,0,2800000,0,1013244,0.1528,0.3619,0
756,40656,45,14143,3,2800000,0,487872,0.3479,0.1742,0
715,40272,22,15060,0,1800000,0,483264,0.374,0.2685,0
498,60328,42,9372,0,2500000,0,723936,0.1554,0.2896,0
734,45340,29,4217,0,1500000,0,544080,0.093,0.3627,1
731,83582,44,36039,4,4900000,1,1002984,0.4312,0.2047,1
701,80665,30,27626,2,4200000,0,967980,0.3425,0.2305,1
771,69898,31,25385,2,2400000,0,838776,0.3632,0.3495,1
646,10768,32,1079,0,700000,0,129216,0.1002,0.1846,0
726,52933,28,10110,3,1800000,0,635196,0.191,0.3529,0
574,45921,48,1409,3,2300000,1,551052,0.0307,0.2396,0
732,54220,43,2669,0,1900000,0,650640,0.0492,0.3424,1
850,31176,36,3099,1,400000,0,374112,0.0994,0.9353,1
620,22139,45,3020,4,400000,0,265668,0.1364,0.6642,0
639,64723,21,29043,0,3700000,1,776676,0.4487,0.2099,0
643,39585,22,7518,0,2700000,0,475020,0.1899,0.1759,0
710,69204,39,21733,2,2900000,0,830448,0.314,0.2864,1
614,32775,42,13339,0,1000000,0,393300,0.407,0.3933,0
733,114639,37,12693,4,3600000,0,1375668,0.1107,0.3821,1
767,89378,21,5820,0,4700000,0,1072536,0.0651,0.2282,1
742,58576,24,6412,0,2400000,0,702912,0.1095,0.2929,1
558,43132,39,17127,0,200000,1,517584,0.3971,2.5879,0
779,81751,59,24489,1,5400000,1,981012,0.2996,0.1817,1
774,62039,47,12600,0,1000000,1,744468,0.2031,0.7445,1
766,56565,50,20879,0,3300000,1,678780,0.3691,0.2057,1
729,91648,38,9762,0,3000000,0,1099776,0.1065,0.3666,1
717,115372,38,12417,1,5800000,0,1384464,0.1076,0.2387,1
782,23122,24,5901,3,1600000,1,277464,0.2552,0.1734,0
850,26102,44,9279,1,400000,0,313224,0.3555,0.7831,1
623,30694,34,3585,1,2000000,0,368328,0.1168,0.1842,0
