Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP004563,Male,Yes,3+,Graduate,No,6367.0,1732,154.0,240.0,1.0,Rural,Y
LP004564,Female,Yes,2,Graduate,No,5843.0,6331,76.0,360.0,1.0,Urban,Y
LP004565,Male,No,1,Graduate,No,4459.0,0,197.0,360.0,1.0,Urban,Y
LP004566,Male,Yes,0,Graduate,Yes,13277.0,1882,83.0,480.0,1.0,Rural,Y
LP004567,Male,Yes,1,Not Graduate,No,1446.0,2784,,360.0,1.0,Semiurban,Y
LP004568,Male,No,0,Graduate,No,6351.0,0,183.0,360.0,1.0,Rural,Y
LP004569,Male,Yes,0,Not Graduate,No,6405.0,1871,168.0,360.0,0.0,Rural,N
LP004570,Male,Yes,3+,Not Graduate,No,21098.0,1677,171.0,240.0,1.0,Semiurban,Y
LP004571,Male,Yes,,Not Graduate,No,5951.0,3559,134.0,120.0,1.0,Semiurban,Y
LP004572,Female,No,0,Graduate,Yes,7843.0,0,98.0,360.0,1.0,Semiurban,Y
LP004573,Male,Yes,0,Not Graduate,No,6470.0,3917,92.0,480.0,,Urban,Y
LP004574,Male,No,0,Graduate,No,6353.0,0,271.0,300.0,1.0,Semiurban,Y
LP004575,Female,Yes,0,Not Graduate,No,17288.0,3042,140.0,480.0,1.0,Rural,Y
LP004576,Male,Yes,0,Graduate,Yes,3081.0,4478,86.0,360.0,1.0,Rural,Y
LP004577,Female,Yes,1,Graduate,No,4023.0,1411,165.0,360.0,1.0,Rural,Y
LP004578,Male,No,0,Graduate,No,9438.0,0,154.0,480.0,1.0,Rural,Y
LP004579,Male,Yes,0,Graduate,No,7003.0,1595,118.0,480.0,,Urban,Y
LP004580,Male,Yes,0,Graduate,No,5065.0,590,94.0,360.0,1.0,Semiurban,Y
LP004581,Male,No,2,Graduate,No,5754.0,0,180.0,360.0,1.0,Urban,Y
LP004582,Male,Yes,0,Graduate,Yes,10387.0,1014,196.0,360.0,1.0,Semiurban,Y
LP004583,Female,Yes,0,Graduate,No,8031.0,2441,153.0,300.0,1.0,Rural,Y
LP004584,Female,No,1,Graduate,No,3914.0,0,138.0,360.0,,Rural,Y
LP004585,Male,No,2,Graduate,No,6923.0,0,98.0,360.0,0.0,Rural,N
LP004586,Male,No,0,Graduate,No,5826.0,0,163.0,180.0,1.0,Urban,Y
LP004587,Male,Yes,1,Graduate,No,7961.0,5935,104.0,360.0,1.0,Semiurban,Y
LP004588,Female,Yes,0,Graduate,Yes,4951.0,2285,81.0,360.0,1.0,Urban,Y
LP004589,Male,No,1,Graduate,Yes,2907.0,0,211.0,360.0,0.0,Semiurban,N
LP004590,Female,Yes,0,Graduate,No,8986.0,1569,89.0,240.0,1.0,Urban,Y
LP004591,Male,No,3+,Graduate,No,8343.0,0,63.0,360.0,1.0,Rural,Y
LP004592,Male,Yes,3+,Not Graduate,Yes,14033.0,704,227.0,360.0,1.0,Semiurban,Y
LP004593,Male,No,2,Graduate,No,2725.0,0,67.0,120.0,1.0,Semiurban,Y
LP004594,Male,Yes,3+,Graduate,No,5755.0,3417,115.0,360.0,1.0,Rural,Y
LP004595,Male,Yes,0,Graduate,No,5228.0,1550,87.0,60.0,0.0,Urban,N
LP004596,Female,Yes,1,Not Graduate,No,4733.0,4669,101.0,180.0,1.0,Semiurban,Y
LP004597,Male,Yes,0,Graduate,No,2381.0,7827,327.0,360.0,1.0,Rural,Y
LP004598,Male,Yes,0,Graduate,No,3166.0,888,129.0,360.0,1.0,Rural,Y
LP004599,Male,No,0,Graduate,No,7061.0,0,155.0,360.0,,Urban,Y
LP004600,Male,Yes,2,Graduate,No,4448.0,489,184.0,360.0,1.0,Semiurban,Y
LP004601,Male,Yes,1,Graduate,No,3656.0,7935,104.0,360.0,1.0,Semiurban,Y
LP004602,Female,Yes,2,Not Graduate,Yes,14161.0,1760,206.0,360.0,0.0,Urban,N
LP004603,Female,No,0,Not Graduate,No,24940.0,0,156.0,360.0,1.0,Urban,Y
LP004604,Male,Yes,3+,Graduate,No,5803.0,1796,182.0,36.0,1.0,Semiurban,Y
LP004605,Male,Yes,2,Graduate,Yes,2437.0,953,100.0,360.0,1.0,Urban,Y
LP004606,Male,No,2,Graduate,No,7615.0,0,160.0,180.0,0.0,Semiurban,N
LP004607,Female,Yes,0,Not Graduate,No,1718.0,1039,134.0,360.0,1.0,Urban,Y
LP004608,Male,Yes,0,Not Graduate,No,2670.0,1151,211.0,360.0,1.0,Urban,Y
LP004609,Male,No,1,Graduate,No,7694.0,0,108.0,360.0,,Semiurban,Y
LP004610,Female,Yes,3+,Graduate,No,2617.0,1008,303.0,360.0,1.0,Urban,Y
LP004611,Female,No,0,Graduate,No,5026.0,0,154.0,360.0,1.0,Urban,Y
LP004612,Male,No,0,Not Graduate,No,2465.0,0,128.0,180.0,1.0,Urban,Y
LP004613,Male,Yes,0,Graduate,Yes,6209.0,1571,122.0,360.0,1.0,Urban,Y
LP004614,Male,Yes,0,Graduate,No,11777.0,741,134.0,180.0,1.0,Semiurban,Y
LP004615,Male,Yes,2,Graduate,No,4156.0,6474,104.0,60.0,1.0,Rural,Y
LP004616,Male,Yes,0,Graduate,No,5933.0,1600,175.0,360.0,1.0,Semiurban,Y
LP004617,Male,Yes,0,Not Graduate,No,3679.0,2439,,300.0,,Urban,Y
LP004618,Male,Yes,1,Graduate,No,3837.0,3603,292.0,60.0,1.0,Urban,Y
LP004619,Male,Yes,0,Graduate,No,3645.0,9136,113.0,84.0,1.0,Rural,Y
LP004620,Male,No,,Graduate,No,9620.0,0,128.0,480.0,0.0,Urban,N
LP004621,Male,Yes,1,Graduate,No,2571.0,1483,113.0,300.0,1.0,Urban,Y
LP004622,Female,No,0,Graduate,No,4919.0,0,284.0,360.0,1.0,Urban,Y
LP004623,Male,No,3+,Not Graduate,No,7676.0,0,75.0,300.0,1.0,Rural,Y
LP004624,Female,No,2,Graduate,No,10362.0,0,139.0,360.0,1.0,Semiurban,Y
LP004625,Male,No,3+,Graduate,,7819.0,0,,120.0,0.0,Urban,N
LP004626,Male,No,0,Graduate,,5747.0,0,86.0,360.0,1.0,Urban,Y
LP004627,Female,Yes,2,Graduate,No,4267.0,2145,387.0,360.0,1.0,Rural,Y
LP004628,Male,Yes,0,Not Graduate,No,10459.0,405,93.0,360.0,1.0,Urban,Y
LP004629,Male,No,1,Graduate,No,3568.0,0,136.0,360.0,1.0,Semiurban,Y
LP004630,Male,No,0,Not Graduate,Yes,3600.0,0,263.0,12.0,1.0,Rural,Y
LP004631,Male,No,0,Graduate,No,13514.0,0,116.0,36.0,1.0,Urban,Y
LP004632,Male,No,0,Not Graduate,No,7451.0,0,142.0,360.0,1.0,Urban,Y
LP004633,Male,Yes,2,Graduate,No,7611.0,4562,117.0,360.0,1.0,Semiurban,Y
LP004634,Male,Yes,2,Graduate,No,8597.0,1208,131.0,360.0,1.0,Semiurban,Y
LP004635,Male,Yes,0,Graduate,No,5671.0,2575,207.0,300.0,1.0,Semiurban,Y
LP004636,Male,Yes,1,Not Graduate,Yes,2534.0,1871,113.0,360.0,0.0,Semiurban,N
LP004637,Male,Yes,1,Graduate,No,6979.0,357,46.0,120.0,1.0,Semiurban,Y
LP004638,Male,No,0,Not Graduate,No,5938.0,0,133.0,120.0,1.0,Semiurban,Y
LP004639,Male,Yes,0,Graduate,No,3585.0,793,138.0,360.0,0.0,Urban,N
LP004640,Male,Yes,2,Graduate,No,3123.0,2013,145.0,360.0,1.0,Urban,Y
LP004641,Male,No,1,Graduate,No,5838.0,0,125.0,120.0,1.0,Urban,Y
LP004642,Male,Yes,1,Graduate,No,2658.0,1519,95.0,480.0,1.0,Semiurban,Y
LP004643,Male,No,1,Graduate,No,5508.0,0,122.0,120.0,1.0,Urban,Y
LP004644,Male,Yes,1,Graduate,No,5123.0,2180,272.0,360.0,1.0,Semiurban,Y
LP004645,Male,No,0,Graduate,No,5589.0,0,132.0,300.0,1.0,Semiurban,Y
LP004646,Female,Yes,3+,Graduate,No,7643.0,318,174.0,36.0,0.0,Rural,N
LP004647,Female,Yes,0,Not Graduate,No,8718.0,2178,89.0,360.0,1.0,Semiurban,Y
LP004648,Male,Yes,2,Graduate,No,3917.0,1170,120.0,240.0,1.0,Semiurban,Y
LP004649,Male,Yes,2,Graduate,No,10116.0,1286,90.0,360.0,1.0,Urban,Y
LP004650,Male,Yes,1,Graduate,No,5263.0,1663,225.0,360.0,1.0,Semiurban,Y
LP004651,Female,No,1,Graduate,No,17188.0,0,72.0,240.0,1.0,Semiurban,Y
LP004652,Female,No,0,Graduate,No,4225.0,0,156.0,360.0,1.0,Rural,Y
LP004653,Male,Yes,0,Graduate,Yes,2283.0,1490,154.0,360.0,1.0,Rural,Y
LP004654,Male,No,1,Not Graduate,No,9899.0,0,150.0,300.0,1.0,Urban,Y
LP004655,Male,No,0,Graduate,No,7749.0,0,53.0,60.0,0.0,Rural,N
LP004656,Female,No,0,Graduate,No,12345.0,0,,300.0,0.0,Semiurban,N
LP004657,Female,Yes,3+,Graduate,No,7228.0,1113,141.0,360.0,1.0,Semiurban,Y
LP004658,Male,Yes,0,Graduate,,24441.0,1881,93.0,360.0,1.0,Semiurban,Y
LP004659,Male,No,0,Graduate,,5360.0,0,104.0,360.0,1.0,Urban,Y
LP004660,Male,Yes,0,Graduate,No,11246.0,4132,113.0,360.0,1.0,Rural,Y
LP004661,Male,Yes,1,Graduate,No,4380.0,5356,88.0,360.0,1.0,Urban,Y
LP004662,Female,No,,Not Graduate,No,8063.0,0,82.0,360.0,1.0,Semiurban,Y
LP004663,Male,Yes,,Graduate,No,9017.0,3346,134.0,360.0,1.0,Urban,Y
LP004664,Male,No,0,Graduate,Yes,9893.0,0,63.0,480.0,1.0,Urban,Y
LP004665,Male,Yes,0,Graduate,No,9564.0,1374,110.0,360.0,0.0,Semiurban,N
LP004666,Male,No,0,Graduate,Yes,861.0,0,103.0,360.0,1.0,Semiurban,Y
LP004667,Female,No,0,Not Graduate,No,5761.0,0,,360.0,1.0,Rural,Y
LP004668,,No,2,Graduate,No,4251.0,0,349.0,360.0,1.0,Semiurban,Y
LP004669,,No,0,Graduate,No,4785.0,0,91.0,360.0,1.0,Semiurban,Y
LP004670,Male,No,0,Graduate,Yes,5064.0,0,158.0,180.0,1.0,Rural,Y
LP004671,Male,Yes,0,Graduate,No,10791.0,1326,147.0,360.0,1.0,Semiurban,Y
LP004672,Male,No,0,Graduate,No,6779.0,0,168.0,360.0,1.0,Semiurban,Y
LP004673,Male,No,0,Not Graduate,No,4427.0,0,123.0,360.0,1.0,Rural,Y
LP004674,Male,Yes,0,Graduate,No,2488.0,2108,239.0,240.0,0.0,Semiurban,N
LP004675,Male,Yes,3+,Graduate,No,15061.0,284,177.0,360.0,1.0,Semiurban,Y
LP004676,Male,Yes,0,Graduate,No,4071.0,2624,178.0,120.0,1.0,Semiurban,Y
LP004677,Male,Yes,1,Graduate,Yes,5550.0,1856,76.0,360.0,0.0,Semiurban,N
LP004678,Male,No,1,Graduate,No,21662.0,0,140.0,360.0,0.0,Semiurban,N
LP004679,Male,Yes,0,Graduate,No,4138.0,1638,110.0,180.0,1.0,Semiurban,Y
LP004680,Female,Yes,1,Graduate,No,5088.0,598,95.0,360.0,1.0,Semiurban,Y
LP004681,Female,Yes,2,Graduate,No,6900.0,751,105.0,360.0,1.0,Urban,Y
LP004682,Male,Yes,2,Not Graduate,No,2290.0,6117,131.0,480.0,1.0,Urban,Y
LP004683,Male,No,3+,Graduate,No,2136.0,0,161.0,360.0,1.0,Semiurban,Y
LP004684,Male,Yes,,Graduate,No,4496.0,3450,199.0,360.0,,Urban,Y
LP004685,Female,Yes,0,Graduate,No,4591.0,761,195.0,480.0,1.0,Semiurban,Y
LP004686,Male,Yes,3+,Graduate,No,6506.0,1786,151.0,360.0,1.0,Urban,Y
LP004687,Male,No,0,Graduate,No,3338.0,0,137.0,360.0,1.0,Urban,Y
LP004688,Male,No,1,Graduate,No,7788.0,0,118.0,360.0,1.0,Rural,Y
LP004689,Female,Yes,2,Graduate,No,1646.0,1377,122.0,360.0,1.0,Semiurban,Y
LP004690,Male,Yes,2,Graduate,No,5755.0,5740,98.0,300.0,0.0,Rural,N
LP004691,Male,Yes,3+,Graduate,No,7451.0,8451,113.0,360.0,1.0,Urban,Y
LP004692,Male,Yes,0,Not Graduate,No,7310.0,2187,155.0,12.0,1.0,Urban,Y
LP004693,Male,No,1,Graduate,Yes,5444.0,0,249.0,300.0,0.0,Urban,N
LP004694,Female,Yes,0,Graduate,Yes,4039.0,624,126.0,480.0,0.0,Urban,N
LP004695,Male,Yes,,Graduate,No,5350.0,591,97.0,360.0,1.0,Urban,Y
LP004696,Male,Yes,1,Graduate,No,12586.0,5765,198.0,360.0,0.0,Semiurban,N
LP004697,Male,Yes,0,Graduate,No,4189.0,558,60.0,360.0,1.0,Urban,Y
LP004698,Male,Yes,2,Graduate,No,10795.0,1271,204.0,360.0,1.0,Rural,Y
LP004699,Male,Yes,0,Graduate,Yes,11877.0,2047,76.0,180.0,1.0,Semiurban,Y
LP004700,Male,Yes,0,Graduate,No,2119.0,226,175.0,360.0,1.0,Urban,Y
LP004701,Female,Yes,3+,Graduate,No,5559.0,665,111.0,360.0,0.0,Rural,N
LP004702,Male,Yes,1,Graduate,No,3339.0,620,153.0,300.0,1.0,Semiurban,Y
LP004703,Male,No,1,Graduate,No,2438.0,0,309.0,84.0,1.0,Urban,Y
LP004704,Male,Yes,0,Graduate,,9655.0,2224,96.0,360.0,1.0,Semiurban,Y
LP004705,Male,Yes,0,Graduate,No,7974.0,4114,90.0,360.0,1.0,Semiurban,Y
LP004706,Male,Yes,0,Graduate,Yes,7031.0,1063,139.0,360.0,1.0,Semiurban,Y
LP004707,Male,No,0,Graduate,No,3130.0,0,247.0,360.0,1.0,Rural,Y
LP004708,Male,No,0,Not Graduate,No,6811.0,0,144.0,360.0,1.0,Urban,Y
LP004709,Male,No,0,Graduate,No,2735.0,0,137.0,300.0,1.0,Semiurban,Y
LP004710,Male,Yes,1,Not Graduate,Yes,6288.0,2526,144.0,300.0,0.0,Rural,N
LP004711,Male,No,0,Graduate,No,4036.0,0,90.0,360.0,1.0,Semiurban,Y
LP004712,Male,Yes,1,Graduate,No,11276.0,205,144.0,360.0,1.0,Rural,Y
LP004713,Male,No,3+,Graduate,No,4828.0,0,115.0,180.0,1.0,Rural,Y
LP004714,Female,No,0,Graduate,No,6896.0,0,228.0,360.0,1.0,Semiurban,Y
LP004715,Male,Yes,1,Graduate,No,6905.0,2224,185.0,360.0,1.0,Semiurban,Y
LP004716,Male,Yes,0,Graduate,No,5736.0,4646,79.0,360.0,0.0,Semiurban,N
LP004717,Male,Yes,0,Not Graduate,No,6395.0,433,120.0,360.0,1.0,Urban,Y
LP004718,Male,Yes,2,Not Graduate,No,7203.0,662,166.0,360.0,1.0,Semiurban,Y
LP004719,Male,No,0,Not Graduate,No,3506.0,0,91.0,360.0,,Urban,N
LP004720,Male,Yes,0,Graduate,No,7645.0,282,87.0,360.0,1.0,Semiurban,Y
LP004721,Male,No,2,Graduate,No,10080.0,0,112.0,360.0,,Semiurban,Y
LP004722,Male,No,0,Not Graduate,No,7619.0,0,154.0,360.0,1.0,Rural,Y
LP004723,Male,Yes,1,Graduate,No,4854.0,2483,203.0,360.0,1.0,Urban,Y
LP004724,Male,Yes,1,Graduate,No,6665.0,1926,147.0,360.0,,Semiurban,Y
LP004725,Male,Yes,0,Graduate,No,4826.0,1501,360.0,360.0,1.0,Semiurban,Y
LP004726,Male,No,2,Graduate,No,5590.0,0,102.0,360.0,1.0,Semiurban,Y
LP004727,Female,Yes,0,Graduate,No,2944.0,1226,181.0,180.0,1.0,Urban,Y
LP004728,Male,Yes,0,Graduate,No,13740.0,2171,86.0,84.0,1.0,Semiurban,Y
LP004729,Male,Yes,3+,Graduate,No,19174.0,523,256.0,60.0,1.0,Semiurban,Y
LP004730,Male,No,0,Graduate,No,3935.0,0,231.0,36.0,,Urban,Y
LP004731,Male,Yes,2,Graduate,No,9621.0,1002,179.0,360.0,1.0,Semiurban,Y
LP004732,Female,Yes,0,Graduate,No,14396.0,2825,67.0,240.0,1.0,Urban,Y
LP004733,Male,No,0,Graduate,Yes,3379.0,0,178.0,360.0,1.0,Urban,Y
LP004734,Male,Yes,2,Not Graduate,No,1644.0,718,97.0,360.0,1.0,Rural,Y
LP004735,Female,Yes,1,Graduate,No,14914.0,5085,161.0,120.0,1.0,Urban,Y
LP004736,Male,Yes,0,Graduate,No,5966.0,4295,75.0,12.0,0.0,Urban,N
LP004737,Male,Yes,2,Graduate,No,4395.0,515,150.0,60.0,1.0,Rural,Y
LP004738,Male,Yes,0,Not Graduate,Yes,6176.0,1705,117.0,360.0,1.0,Urban,Y
LP004739,,Yes,0,Graduate,No,4810.0,2134,98.0,360.0,1.0,Semiurban,Y
LP004740,Male,No,2,Graduate,No,35443.0,0,170.0,360.0,0.0,Semiurban,N
LP004741,Male,Yes,1,Graduate,No,4366.0,331,132.0,120.0,1.0,Semiurban,Y
LP004742,Male,Yes,0,Not Graduate,Yes,7306.0,928,124.0,360.0,1.0,Semiurban,Y
LP004743,Male,Yes,2,Graduate,No,13034.0,632,180.0,360.0,1.0,Semiurban,Y
LP004744,Male,Yes,0,Graduate,No,12997.0,785,288.0,360.0,1.0,Rural,Y
LP004745,Male,No,3+,Graduate,No,11586.0,0,150.0,360.0,1.0,Semiurban,Y
LP004746,Male,No,2,Graduate,No,4650.0,0,65.0,84.0,0.0,Semiurban,N
LP004747,,No,,Graduate,Yes,5479.0,0,72.0,360.0,1.0,Rural,Y
LP004748,Male,No,0,Graduate,No,1628.0,0,138.0,360.0,1.0,Urban,Y
LP004749,Female,No,3+,Graduate,No,5741.0,0,202.0,240.0,1.0,Rural,Y
LP004750,Male,Yes,2,Graduate,Yes,6122.0,3413,,300.0,0.0,Rural,N
LP004751,Male,No,0,Graduate,No,9368.0,0,165.0,360.0,1.0,Rural,Y
LP004752,Male,No,0,Graduate,Yes,17629.0,0,131.0,360.0,1.0,Urban,Y
LP004753,Male,Yes,0,Graduate,No,9198.0,2016,197.0,480.0,1.0,Semiurban,Y
LP004754,Male,Yes,2,Not Graduate,No,11412.0,2598,172.0,360.0,1.0,Rural,Y
LP004755,Female,Yes,3+,Graduate,Yes,5940.0,1077,89.0,360.0,1.0,Urban,Y
LP004756,Male,Yes,2,Graduate,Yes,12972.0,1211,161.0,300.0,1.0,Semiurban,Y
LP004757,Male,No,0,Graduate,No,6043.0,0,72.0,360.0,1.0,Urban,Y
LP004758,Female,Yes,2,Graduate,No,11901.0,1425,161.0,360.0,1.0,Urban,Y
LP004759,Male,Yes,0,Graduate,No,9727.0,10212,120.0,360.0,1.0,Rural,Y
LP004760,Female,Yes,0,Graduate,No,7598.0,2323,143.0,360.0,,Rural,Y
LP004761,Male,No,0,Graduate,Yes,2382.0,0,153.0,360.0,1.0,Urban,Y
LP004762,Male,Yes,0,Graduate,No,11568.0,660,150.0,120.0,0.0,Urban,N
LP004763,Female,No,0,Graduate,Yes,7532.0,0,237.0,360.0,1.0,Semiurban,Y
LP004764,Male,Yes,0,Not Graduate,No,9150.0,1525,,360.0,1.0,Urban,Y
LP004765,Male,Yes,0,Graduate,No,7245.0,4466,145.0,360.0,1.0,Semiurban,Y
LP004766,,Yes,2,Not Graduate,No,8035.0,1542,229.0,360.0,1.0,Semiurban,Y
LP004767,Male,Yes,0,Graduate,No,13100.0,1596,287.0,360.0,0.0,Semiurban,N
LP004768,Male,No,0,Graduate,No,4517.0,0,133.0,360.0,1.0,Semiurban,Y
LP004769,Male,No,0,Graduate,No,7947.0,0,109.0,360.0,1.0,Urban,Y
LP004770,Male,Yes,0,Graduate,Yes,3765.0,2564,112.0,360.0,1.0,Urban,Y
LP004771,Male,Yes,0,Graduate,No,8485.0,1475,161.0,180.0,1.0,Rural,Y
LP004772,Male,No,1,Graduate,No,6980.0,0,124.0,360.0,0.0,Urban,N
LP004773,Male,No,0,Graduate,Yes,4111.0,0,67.0,360.0,1.0,Urban,Y
LP004774,Male,Yes,0,Graduate,Yes,6350.0,836,,300.0,1.0,Semiurban,Y
LP004775,Male,No,2,Graduate,No,4267.0,0,186.0,360.0,0.0,Urban,N
LP004776,Male,Yes,0,Graduate,No,4785.0,644,212.0,360.0,1.0,Semiurban,Y
LP004777,Male,Yes,2,Graduate,No,7427.0,2152,230.0,300.0,1.0,Rural,Y
LP004778,Male,No,0,Graduate,,7052.0,0,145.0,120.0,1.0,Urban,Y
LP004779,Male,No,3+,Graduate,No,1896.0,0,149.0,360.0,1.0,Semiurban,Y
LP004780,Male,No,0,Graduate,No,7497.0,0,201.0,360.0,,Urban,Y
LP004781,Male,Yes,0,Not Graduate,No,5004.0,625,83.0,300.0,1.0,Semiurban,Y
LP004782,Female,Yes,1,Graduate,No,4682.0,1299,117.0,360.0,1.0,Urban,Y
LP004783,Female,No,1,Graduate,No,3052.0,0,131.0,300.0,1.0,Rural,Y
LP004784,Male,Yes,2,Graduate,No,5842.0,193,194.0,360.0,1.0,Urban,Y
LP004785,Female,Yes,0,Graduate,No,4386.0,3643,108.0,360.0,1.0,Rural,Y
LP004786,Female,Yes,0,Graduate,No,12889.0,1530,101.0,360.0,1.0,Rural,Y
LP004787,,Yes,2,Graduate,No,2101.0,725,113.0,360.0,,Rural,Y
LP004788,Male,Yes,2,Not Graduate,No,3367.0,1347,162.0,180.0,1.0,Semiurban,Y
LP004789,Male,Yes,0,Graduate,No,3233.0,999,131.0,360.0,0.0,Urban,N
LP004790,Male,No,0,Graduate,No,7011.0,0,75.0,360.0,1.0,Semiurban,Y
LP004791,Male,Yes,2,Graduate,No,12135.0,383,81.0,300.0,0.0,Urban,N
LP004792,Male,Yes,2,Graduate,No,8118.0,3243,,360.0,0.0,Urban,N
LP004793,Male,Yes,2,Not Graduate,,3113.0,1156,144.0,360.0,1.0,Semiurban,Y
LP004794,Female,Yes,2,Graduate,No,4640.0,1322,136.0,360.0,1.0,Semiurban,Y
LP004795,Male,Yes,0,Not Graduate,No,3694.0,3554,111.0,360.0,1.0,Semiurban,Y
LP004796,Male,Yes,1,Graduate,No,8141.0,1891,184.0,360.0,1.0,Rural,Y
LP004797,Male,Yes,0,Graduate,No,4584.0,519,156.0,180.0,1.0,Semiurban,Y
LP004798,Male,Yes,0,Graduate,No,2572.0,3097,154.0,360.0,,Semiurban,Y
LP004799,Female,Yes,2,Graduate,No,8526.0,5926,156.0,360.0,0.0,Semiurban,N
LP004800,Male,Yes,1,Graduate,Yes,12810.0,2704,254.0,360.0,1.0,Semiurban,Y
LP004801,Male,Yes,0,Graduate,No,5393.0,905,89.0,360.0,0.0,Semiurban,N
LP004802,Male,Yes,1,Graduate,No,6453.0,557,113.0,300.0,1.0,Urban,Y
LP004803,Male,No,0,Graduate,No,2431.0,0,117.0,360.0,1.0,Semiurban,Y
LP004804,Male,No,0,Graduate,No,1745.0,0,222.0,360.0,1.0,Semiurban,Y
LP004805,Female,Yes,1,Graduate,Yes,1979.0,5659,116.0,360.0,1.0,Urban,Y
LP004806,Male,No,1,Graduate,No,5844.0,0,98.0,360.0,1.0,Urban,Y
LP004807,Male,No,0,Graduate,No,4990.0,0,129.0,360.0,0.0,Urban,N
LP004808,Male,Yes,0,Graduate,No,8331.0,4093,140.0,360.0,1.0,Urban,Y
LP004809,Male,Yes,1,Graduate,No,5332.0,1278,217.0,360.0,1.0,Urban,Y
LP004810,Male,No,0,Graduate,Yes,10858.0,0,115.0,360.0,1.0,Semiurban,Y
LP004811,Male,Yes,3+,Graduate,No,10131.0,1606,102.0,360.0,1.0,Semiurban,Y
LP004812,Male,Yes,0,Not Graduate,No,4947.0,4602,93.0,360.0,1.0,Urban,Y
LP004813,Male,Yes,2,Graduate,No,3288.0,2456,117.0,360.0,1.0,Rural,Y
LP004814,Female,Yes,0,Graduate,No,1901.0,3183,374.0,360.0,0.0,Semiurban,N
LP004815,Male,No,0,Graduate,No,14188.0,0,156.0,240.0,1.0,Urban,Y
LP004816,Male,Yes,0,Graduate,Yes,3410.0,1654,171.0,360.0,1.0,Rural,Y
LP004817,Male,Yes,2,Graduate,No,2446.0,2528,134.0,120.0,,Semiurban,N
LP004818,Male,Yes,3+,Graduate,No,6489.0,3424,142.0,360.0,1.0,Semiurban,Y
LP004819,Male,Yes,0,Graduate,No,2459.0,2754,184.0,360.0,1.0,Urban,Y
LP004820,Male,No,0,Not Graduate,No,6485.0,0,168.0,360.0,1.0,Rural,Y
LP004821,Male,No,0,Not Graduate,No,4906.0,0,154.0,360.0,0.0,Urban,N
LP004822,Male,No,1,Graduate,No,10448.0,0,135.0,360.0,1.0,Semiurban,Y
LP004823,Male,Yes,0,Graduate,No,9917.0,1168,117.0,240.0,1.0,Rural,Y
LP004824,Male,Yes,3+,Not Graduate,Yes,11638.0,2607,159.0,360.0,1.0,Rural,Y
LP004825,Male,Yes,0,Graduate,No,6794.0,7033,139.0,300.0,1.0,Semiurban,Y
LP004826,Male,Yes,2,Graduate,No,3587.0,1502,315.0,240.0,1.0,Urban,Y
LP004827,Male,No,2,Not Graduate,No,3222.0,0,204.0,180.0,1.0,Urban,Y
LP004828,Male,Yes,0,Graduate,No,4366.0,752,103.0,360.0,1.0,Rural,Y
LP004829,Male,Yes,0,Graduate,No,19862.0,4844,84.0,360.0,1.0,Semiurban,Y
LP004830,Female,Yes,2,Not Graduate,No,5169.0,2552,115.0,360.0,1.0,Rural,Y
LP004831,Male,No,0,Graduate,No,6612.0,0,87.0,360.0,1.0,Urban,Y
LP004832,Male,Yes,0,Not Graduate,No,14930.0,5467,112.0,36.0,1.0,Rural,Y
LP004833,Male,No,2,Graduate,No,6994.0,0,91.0,84.0,1.0,Urban,Y
LP004834,Male,No,0,Graduate,No,3831.0,0,118.0,36.0,1.0,Urban,Y
LP004835,Male,No,2,Not Graduate,Yes,9303.0,0,118.0,360.0,1.0,Rural,Y
LP004836,Female,Yes,0,Graduate,No,4642.0,1082,142.0,300.0,1.0,Semiurban,Y
LP004837,Male,Yes,1,Not Graduate,Yes,7140.0,626,124.0,360.0,1.0,Semiurban,Y
LP004838,Male,Yes,0,Graduate,No,8162.0,6427,94.0,360.0,1.0,Semiurban,Y
LP004839,Male,No,0,Graduate,No,4462.0,0,218.0,360.0,1.0,Rural,Y
LP004840,Male,No,0,Graduate,No,6713.0,0,158.0,360.0,1.0,Urban,Y
LP004841,Female,Yes,0,Graduate,No,15678.0,2797,108.0,60.0,1.0,Urban,Y
LP004842,Male,Yes,0,Not Graduate,No,4122.0,2001,94.0,360.0,1.0,Semiurban,Y
LP004843,Male,Yes,0,Not Graduate,,13229.0,1363,,180.0,1.0,Rural,Y
LP004844,Male,Yes,1,Graduate,No,4212.0,3912,73.0,360.0,0.0,Rural,N
LP004845,Male,Yes,0,Not Graduate,No,17699.0,1096,204.0,360.0,1.0,Semiurban,Y
LP004846,Male,Yes,0,Graduate,No,3593.0,313,,180.0,1.0,Semiurban,Y
LP004847,Male,No,0,Not Graduate,No,4739.0,0,106.0,180.0,1.0,Semiurban,Y
LP004848,Male,Yes,0,Graduate,Yes,14838.0,1907,232.0,180.0,0.0,Urban,N
LP004849,Male,Yes,0,Graduate,No,15235.0,1125,172.0,120.0,1.0,Urban,Y
LP004850,Male,Yes,0,Graduate,No,9809.0,885,146.0,240.0,0.0,Urban,N
LP004851,Male,Yes,1,Graduate,No,3137.0,519,190.0,240.0,1.0,Urban,Y
LP004852,Male,No,,Not Graduate,No,6307.0,0,172.0,240.0,0.0,Urban,N
